SY-2024-25-Proficiency-ELA-2025.12.18-TT-MASKED_reload3.10 (1)
TableName,SY,DistrictCode,LocationCode,SchoolCode,DistrictName,LocationName,Demographic,SubTest,AttenuatedProficiencyRate,ProficientN,AttenuatedStudentTotal
ProficiencyELA,2024-2025,43,100,43100,GALLUP,NAVAJO MIDDLE SCHOOL,NotEL,ELA,27.78,40,144
ProficiencyELA,2024-2025,43,100,43100,GALLUP,NAVAJO MIDDLE SCHOOL,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,100,43100,GALLUP,NAVAJO MIDDLE SCHOOL,Homeless,ELA,*,*,23
ProficiencyELA,2024-2025,43,100,43100,GALLUP,NAVAJO MIDDLE SCHOOL,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,100,43100,GALLUP,NAVAJO MIDDLE SCHOOL,AnyNative,ELA,31.01,40,129
ProficiencyELA,2024-2025,43,100,43100,GALLUP,NAVAJO MIDDLE SCHOOL,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,All,ELA,30.93,90,291
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Female,ELA,30.46,46,151
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Male,ELA,31.43,44,140
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Hispanic,ELA,21.21,14,66
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,White,ELA,20.25,16,79
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Native,ELA,33.01,68,206
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,FRL,ELA,30.69,85,277
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,NotFRL,ELA,*,*,14
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,DirectCert,ELA,28.05,46,164
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,NotDirectCert,ELA,34.65,44,127
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,SwD,ELA,≤ 20,*,35
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,NotSwD,ELA,34.36,89,259
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,EL,ELA,23.91,22,92
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,NotEL,ELA,33.83,68,201
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,AnyNative,ELA,33.01,68,206
ProficiencyELA,2024-2025,43,120,43120,GALLUP,TOHATCHI MIDDLE,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,All,ELA,36.36,44,121
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Female,ELA,36.23,25,69
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Male,ELA,36.54,19,52
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Hispanic,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,White,ELA,≥ 80,^,19
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Native,ELA,25.51,25,98
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,FRL,ELA,37.39,43,115
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,DirectCert,ELA,26.47,18,68
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,NotDirectCert,ELA,49.06,26,53
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,SwD,ELA,*,*,17
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,NotSwD,ELA,40.95,43,105
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,EL,ELA,17.54,10,57
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,NotEL,ELA,53.13,34,64
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,AnyNative,ELA,25.74,26,101
ProficiencyELA,2024-2025,43,130,43130,GALLUP,RAMAH HIGH,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,All,ELA,18.7,23,123
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Female,ELA,23.94,17,71
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Male,ELA,≤ 20,*,52
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Hispanic,ELA,*,*,22
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,White,ELA,27.03,10,37
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Native,ELA,15.19,12,79
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,FRL,ELA,18.85,23,122
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,DirectCert,ELA,13.89,10,72
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,NotDirectCert,ELA,25.49,13,51
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,SwD,ELA,*,*,21
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,NotSwD,ELA,18.63,19,102
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,EL,ELA,≤ 20,*,31
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,NotEL,ELA,22.83,21,92
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,AnyNative,ELA,15.66,13,83
ProficiencyELA,2024-2025,43,132,43132,GALLUP,RAMAH ELEMENTARY,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,All,ELA,55.97,75,134
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Female,ELA,61.64,45,73
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Male,ELA,49.18,30,61
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Hispanic,ELA,32.5,13,40
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,White,ELA,53.45,31,58
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Asian,ELA,^,^,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Native,ELA,51.72,30,58
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,FRL,ELA,55.81,72,129
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,DirectCert,ELA,41.67,20,48
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,NotDirectCert,ELA,63.95,55,86
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,SwD,ELA,*,*,22
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,NotSwD,ELA,65.18,73,112
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,EL,ELA,55.17,16,29
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,NotEL,ELA,56.19,59,105
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,AnyNative,ELA,53.97,34,63
ProficiencyELA,2024-2025,43,134,43134,GALLUP,RED ROCK ELEMENTARY,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,All,ELA,12.64,11,87
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Female,ELA,≤ 20,*,40
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Male,ELA,17.02,8,47
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Hispanic,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,White,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Native,ELA,12.64,11,87
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,FRL,ELA,12.94,11,85
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,DirectCert,ELA,≤ 20,*,57
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,NotDirectCert,ELA,*,*,30
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,SwD,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,NotSwD,ELA,12.66,10,79
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,EL,ELA,10.77,7,65
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,NotEL,ELA,*,*,22
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,AnyNative,ELA,12.64,11,87
ProficiencyELA,2024-2025,43,145,43145,GALLUP,THOREAU HIGH,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,All,ELA,27.17,47,173
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Female,ELA,32.91,26,79
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Male,ELA,22.34,21,94
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Hispanic,ELA,25,10,40
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,White,ELA,29.79,14,47
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Native,ELA,23.73,28,118
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,FRL,ELA,27.22,46,169
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,DirectCert,ELA,22.31,27,121
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,NotDirectCert,ELA,38.46,20,52
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,SwD,ELA,≤ 20,*,36
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,NotSwD,ELA,32.85,45,137
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,EL,ELA,26.42,14,53
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,NotEL,ELA,27.5,33,120
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Homeless,ELA,*,*,16
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,AnyNative,ELA,23.53,28,119
ProficiencyELA,2024-2025,43,152,43152,GALLUP,STAGECOACH ELEMENTARY,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,All,ELA,32.18,112,348
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Female,ELA,35.06,61,174
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Male,ELA,28.98,51,176
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Hispanic,ELA,38.55,32,83
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,White,ELA,34.44,31,90
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Native,ELA,29.1,71,244
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,FRL,ELA,32.35,110,340
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,DirectCert,ELA,30.26,69,228
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,NotDirectCert,ELA,35.83,43,120
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,SwD,ELA,≤ 20,*,55
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,NotSwD,ELA,36.86,108,293
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,EL,ELA,28.91,37,128
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,NotEL,ELA,34.09,75,220
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Homeless,ELA,25.93,7,27
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,AnyNative,ELA,30.16,76,252
ProficiencyELA,2024-2025,43,155,43155,GALLUP,THOREAU MIDDLE,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,All,ELA,29.41,35,119
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Female,ELA,31.48,17,54
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Male,ELA,27.69,18,65
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Hispanic,ELA,*,*,18
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,White,ELA,27.27,9,33
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Native,ELA,29.89,26,87
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,FRL,ELA,30.63,34,111
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,DirectCert,ELA,27.16,22,81
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,NotDirectCert,ELA,34.21,13,38
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,SwD,ELA,*,*,15
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,NotSwD,ELA,33.65,35,104
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,EL,ELA,25,10,40
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,NotEL,ELA,31.65,25,79
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Homeless,ELA,*,*,12
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,AnyNative,ELA,29.89,26,87
ProficiencyELA,2024-2025,43,160,43160,GALLUP,DAVID SKEET ELEMENTARY,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,All,ELA,24.67,37,150
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Female,ELA,38.24,26,68
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Male,ELA,13.41,11,82
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Hispanic,ELA,*,*,28
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,White,ELA,*,*,27
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Native,ELA,24.56,28,114
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,FRL,ELA,25.17,37,147
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,DirectCert,ELA,21.84,19,87
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,NotDirectCert,ELA,28.57,18,63
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,SwD,ELA,≤ 20,*,32
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,NotSwD,ELA,31.36,37,118
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,EL,ELA,22.22,14,63
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,NotEL,ELA,26.44,23,87
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,AnyNative,ELA,24.79,29,117
ProficiencyELA,2024-2025,43,162,43162,GALLUP,THOREAU ELEMENTARY,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,All,ELA,27.36,29,106
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Female,ELA,26,13,50
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Male,ELA,28.07,16,57
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Hispanic,ELA,*,*,14
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,White,ELA,*,*,18
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Native,ELA,28.24,24,85
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,FRL,ELA,28.16,29,103
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,DirectCert,ELA,23.21,13,56
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,NotDirectCert,ELA,32,16,50
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,SwD,ELA,*,*,19
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,NotSwD,ELA,29.89,26,87
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,EL,ELA,23.08,12,52
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,NotEL,ELA,31.48,17,54
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Migratory,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Homeless,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,Military,ELA,*,*,*
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,AnyNative,ELA,27.91,24,86
ProficiencyELA,2024-2025,43,164,43164,GALLUP,TOHATCHI ELEMENTARY,AnyBlack,ELA,*,*,*
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,All,ELA,26.42,28,106
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,Female,ELA,34.62,18,52
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,Male,ELA,18.18,10,55
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,Hispanic,ELA,*,*,22
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,White,ELA,*,*,28
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,Black,ELA,*,*,*
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,Asian,ELA,*,*,*
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,Native,ELA,33.77,26,77
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,Multirace,ELA,*,*,*
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,FRL,ELA,27,27,100
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,NotFRL,ELA,*,*,*
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,DirectCert,ELA,26.87,18,67
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,NotDirectCert,ELA,25,10,40
ProficiencyELA,2024-2025,43,170,43170,GALLUP,TWIN LAKES ELEMENTARY,SwD,ELA,*,*,19
