TableName,SY,DistrictCode,LocationCode,SchoolCode,DistrictName,LocationName,Demographic,SubTest,AttenuatedProficiencyRate,ProficientN,AttenuatedStudentTotal
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Female,MATH,48.89,44,90
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Male,MATH,46.22,55,119
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Hispanic,MATH,36.54,38,104
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,White,MATH,49.72,88,177
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Black,MATH,*,*,*
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Native,MATH,*,*,10
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Multirace,MATH,47.37,9,19
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,FRL,MATH,47.37,99,209
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,DirectCert,MATH,32.53,27,83
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,NotDirectCert,MATH,57.14,72,126
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,SwD,MATH,19.3,11,57
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,NotSwD,MATH,57.89,88,152
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,EL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,NotEL,MATH,47.52,96,202
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,AnyNative,MATH,*,*,14
ProficiencyMATH,2024-2025,1,351,1351,ALBUQUERQUE,CORRALES ELEMENTARY,AnyBlack,MATH,*,*,15
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,All,MATH,24.5,49,200
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Female,MATH,22.22,22,99
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Male,MATH,26.73,27,101
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Hispanic,MATH,16.54,22,133
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,White,MATH,26.14,40,153
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Black,MATH,*,*,10
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Native,MATH,*,*,12
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Multirace,MATH,*,*,20
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,FRL,MATH,24.5,49,200
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,DirectCert,MATH,16.18,22,136
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,NotDirectCert,MATH,42.19,27,64
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,SwD,MATH,11.59,8,69
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,NotSwD,MATH,31.3,41,131
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,EL,MATH,≤ 20,*,32
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,NotEL,MATH,25.6,43,168
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,AnyNative,MATH,*,*,18
ProficiencyMATH,2024-2025,1,356,1356,ALBUQUERQUE,SIERRA VISTA ELEMENTARY,AnyBlack,MATH,*,*,23
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,All,MATH,23.21,26,112
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Female,MATH,17.86,10,56
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Male,MATH,28.57,16,56
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Hispanic,MATH,17.24,10,58
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,White,MATH,25.97,20,77
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Black,MATH,*,*,12
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Native,MATH,*,*,12
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Multirace,MATH,*,*,*
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,FRL,MATH,23.21,26,112
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,DirectCert,MATH,22.22,18,81
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,NotDirectCert,MATH,25.81,8,31
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,SwD,MATH,*,*,28
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,NotSwD,MATH,28.57,24,84
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,EL,MATH,*,*,18
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,NotEL,MATH,27.66,26,94
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,AnyNative,MATH,*,*,15
ProficiencyMATH,2024-2025,1,357,1357,ALBUQUERQUE,SOMBRA DEL MONTE ELEMENTARY,AnyBlack,MATH,*,*,16
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,All,MATH,61.57,165,268
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Female,MATH,59.23,77,130
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Male,MATH,63.77,88,138
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Hispanic,MATH,50,47,94
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,White,MATH,62.78,140,223
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Black,MATH,*,*,*
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Asian,MATH,53.85,7,13
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Native,MATH,*,*,*
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Multirace,MATH,58.82,10,17
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,FRL,MATH,61.57,165,268
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,DirectCert,MATH,41.75,43,103
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,NotDirectCert,MATH,73.94,122,165
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,SwD,MATH,30.65,19,62
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,NotSwD,MATH,70.87,146,206
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,EL,MATH,*,*,12
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,NotEL,MATH,62.65,161,257
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,AnyNative,MATH,*,*,12
ProficiencyMATH,2024-2025,1,360,1360,ALBUQUERQUE,S. Y. JACKSON ELEMENTARY,AnyBlack,MATH,58.33,7,12
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,All,MATH,16.84,16,95
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Female,MATH,22.22,10,45
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Male,MATH,≤ 20,*,50
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Hispanic,MATH,16.13,10,62
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,White,MATH,15.25,9,59
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Black,MATH,*,*,12
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Native,MATH,*,*,10
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Multirace,MATH,*,*,*
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,FRL,MATH,16.84,16,95
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,DirectCert,MATH,16.67,13,78
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,NotDirectCert,MATH,*,*,17
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,SwD,MATH,*,*,21
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,NotSwD,MATH,21.62,16,74
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,EL,MATH,*,*,23
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,NotEL,MATH,18.06,13,72
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,AnyNative,MATH,*,*,14
ProficiencyMATH,2024-2025,1,363,1363,ALBUQUERQUE,TOMASITA ELEMENTARY,AnyBlack,MATH,*,*,19
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,All,MATH,11.24,10,89
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Female,MATH,≤ 20,*,45
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Male,MATH,≤ 20,*,44
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Hispanic,MATH,≤ 20,*,52
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,White,MATH,12.5,8,64
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Black,MATH,*,*,*
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Native,MATH,*,*,12
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Multirace,MATH,*,*,*
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,FRL,MATH,11.24,10,89
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,DirectCert,MATH,9.72,7,72
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,NotDirectCert,MATH,*,*,17
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,SwD,MATH,≤ 20,*,41
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,NotSwD,MATH,≤ 20,*,48
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,EL,MATH,*,*,18
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,NotEL,MATH,11.27,8,71
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,AnyNative,MATH,*,*,13
ProficiencyMATH,2024-2025,1,364,1364,ALBUQUERQUE,MARK TWAIN ELEMENTARY,AnyBlack,MATH,*,*,*
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,All,MATH,25.12,52,207
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Female,MATH,23.75,19,80
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Male,MATH,25.98,33,127
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Hispanic,MATH,25.68,38,148
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,White,MATH,24.2,38,157
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Black,MATH,*,*,18
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Native,MATH,*,*,19
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Multirace,MATH,*,*,14
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,FRL,MATH,25.12,52,207
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,DirectCert,MATH,16.18,22,136
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,NotDirectCert,MATH,41.67,30,72
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,SwD,MATH,≤ 10,*,81
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,NotSwD,MATH,36.09,48,133
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,EL,MATH,28,7,25
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,NotEL,MATH,24.73,45,182
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,AnyNative,MATH,*,*,22
ProficiencyMATH,2024-2025,1,365,1365,ALBUQUERQUE,MARIE M HUGHES ELEMENTARY,AnyBlack,MATH,29.63,8,27
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,All,MATH,9.89,9,91
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Female,MATH,≤ 20,*,50
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Male,MATH,≤ 20,*,41
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Hispanic,MATH,9.88,8,81
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,White,MATH,10.59,9,85
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Black,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Native,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Multirace,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,FRL,MATH,9.89,9,91
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,DirectCert,MATH,9.09,7,77
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,NotDirectCert,MATH,*,*,15
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,SwD,MATH,≤ 20,*,33
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,NotSwD,MATH,13.79,8,58
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,EL,MATH,≤ 20,*,35
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,NotEL,MATH,12.5,7,56
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,AnyNative,MATH,*,*,*
ProficiencyMATH,2024-2025,1,370,1370,ALBUQUERQUE,VALLE VISTA ELEMENTARY,AnyBlack,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,All,MATH,10.81,8,74
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Female,MATH,≤ 20,*,39
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Male,MATH,≤ 20,*,35
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Hispanic,MATH,≤ 20,*,54
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,White,MATH,≤ 20,*,47
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Black,MATH,*,*,11
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Native,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Multirace,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,FRL,MATH,10.81,8,74
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,NotFRL,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,DirectCert,MATH,≤ 20,*,60
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,NotDirectCert,MATH,*,*,14
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,SwD,MATH,*,*,26
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,NotSwD,MATH,14.58,7,48
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,EL,MATH,*,*,13
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,NotEL,MATH,13.11,8,61
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Migratory,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Homeless,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,Military,MATH,*,*,*
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,AnyNative,MATH,*,*,10
ProficiencyMATH,2024-2025,1,373,1373,ALBUQUERQUE,LEW WALLACE ELEMENTARY,AnyBlack,MATH,*,*,15
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,All,MATH,8.65,9,104
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,Female,MATH,≤ 20,*,49
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,Male,MATH,≤ 20,*,55
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,Hispanic,MATH,8.7,8,92
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,White,MATH,9.52,8,84
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,Black,MATH,*,*,*
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,Asian,MATH,*,*,*
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,Native,MATH,*,*,13
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,Multirace,MATH,*,*,*
ProficiencyMATH,2024-2025,1,376,1376,ALBUQUERQUE,WHERRY ELEMENTARY,FRL,MATH,8.65,9,104
